,X1,Provider Name,DBA Name,State,Census Block FIPS Code,Technology Code,Consumer,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),Business
5621,2621,"ViaSat, Inc.",Viasat Inc,OH,390950093001038,60,1,100,3,1
5622,2622,GCI Communication Corp.,GCI Communication Corp.,CA,060133452034003,60,0,0,0,1
5623,2623,AT&T California,AT&T California,CA,060530119002041,10,1,6,0.512,0
5624,2624,"VSAT Systems, LLC",Skycasters,MN,271494802002032,60,1,2,1.3,1
5625,2625,Frontier Communications Corporation,CTC Minnesota Lakes,MN,270332701002013,12,1,18,1,1
5626,2626,"VSAT Systems, LLC",Skycasters,TN,470519604004127,60,1,2,1.3,1
5627,2627,Brown Dog Networks,Brown Dog Networks,MO,290997001141028,70,1,15,5,1
5628,2628,"Knology of Alabama, Inc.",WOW,GA,132150111001039,42,1,1000,50,1
5629,2629,"HNS License Sub, LLC",HughesNet,OR,410050243022015,60,1,25,3,1
5630,2630,"HNS License Sub, LLC",HughesNet,MN,271370151001028,60,1,25,3,1
5631,2631,"ViaSat, Inc.",Viasat Inc,KS,201834759001547,60,1,35,3,1
5632,2632,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,NC,370850704011020,70,1,2,0.064,0
5633,2633,Verizon Maryland LLC,Verizon Maryland LLC,MD,240378751002023,10,1,5,0.768,1
5634,2634,"VSAT Systems, LLC",Skycasters,IA,191630103001120,60,1,2,1.3,1
5635,2635,United Telephone Assn Inc,United Telephone Association,KS,200259671002449,50,1,100,10,1
5636,2636,"ViaSat, Inc.",Viasat Inc,MO,290659604001022,60,1,35,3,1
5637,2637,GCI Communication Corp.,GCI Communication Corp.,TX,482150223001015,60,0,0,0,1
5638,2638,"HNS License Sub, LLC",HughesNet,CA,060990033002115,60,1,25,3,1
5639,2639,"BelWave Communications, Inc.",BelWave Communications,TX,481130181291016,70,0,0,0,1
5640,2640,Frontier Computer Solutions,Hillbilly Wireless Internet,AR,051174601002177,70,1,15,2,1
5641,2641,"Consolidated Communications of Northern New England, LLC",Consolidated Communications,NH,330110185012034,20,0,0,0,1
5642,2642,"HNS License Sub, LLC",HughesNet,MI,261251941001022,60,1,25,3,1
5643,2643,"ViaSat, Inc.",Viasat Inc,IN,181670012002003,60,1,35,3,1
5644,2644,Futurum Communications Corp,FORETHOUGHT.net,CO,080679706003016,30,1,5,5,1
5645,2645,"HNS License Sub, LLC",HughesNet,ND,380639590003305,60,1,25,3,1
5646,2646,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,WI,550819502001447,70,1,2,0.064,0
5647,2647,"ViaSat, Inc.",Viasat Inc,GA,130510108012140,60,1,35,3,1
5648,2648,"ViaSat, Inc.",Viasat Inc,CA,060670059012008,60,1,100,3,1
5649,2649,"VSAT Systems, LLC",Skycasters,OK,400696601981312,60,1,2,1.3,1
5650,2650,"VSAT Systems, LLC",Skycasters,OR,410170017001022,60,1,2,1.3,1
5651,2651,"Charter Communications, Inc.",Charter Communications Inc,MI,261079604003014,43,1,940,35,1
5652,2652,"HNS License Sub, LLC",HughesNet,IL,170318090002012,60,1,25,3,1
5653,2653,"ViaSat, Inc.",Viasat Inc,NE,311559684002355,60,1,100,3,1
5654,2654,"QCOL, Inc.",QCOL Inc,PA,420512627021169,50,1,1000,1000,1
5655,2655,GCI Communication Corp.,GCI Communication Corp.,ME,230039529003220,60,0,0,0,1
5656,2656,"Consolidated Communications of Northern New England, LLC",Consolidated Communications,ME,230050025024016,11,1,25,2,1
5657,2657,"ViaSat, Inc.",Viasat Inc,KS,200910524212000,60,1,100,3,1
5658,2658,GCI Communication Corp.,GCI Communication Corp.,IL,170317502002018,60,0,0,0,1
5659,2659,GCI Communication Corp.,GCI Communication Corp.,WA,530559604003004,60,0,0,0,1
5660,2660,Frontier Communications Corporation,Frontier West Virginia,WV,540979666002122,11,1,18,1,1
5661,2661,"VSAT Systems, LLC",Skycasters,AZ,040059450003318,60,1,2,1.3,1
5662,2662,GCI Communication Corp.,GCI Communication Corp.,NV,320219707001263,60,0,0,0,1
5663,2663,"VSAT Systems, LLC",Skycasters,TX,483732101011058,60,1,2,1.3,1
5664,2664,GCI Communication Corp.,GCI Communication Corp.,IA,191630109002050,60,0,0,0,1
5665,2665,Arvig Enterprises,EOT,MN,271119601022251,12,1,17,1.1,1
5666,2666,"ViaSat, Inc.",Viasat Inc,AR,050070214041025,60,1,35,3,1
5667,2667,"ViaSat, Inc.",Viasat Inc,AZ,040210014072047,60,1,100,3,1
5668,2668,"VSAT Systems, LLC",Skycasters,PA,421330209105061,60,1,2,1.3,1
5669,2669,"ViaSat, Inc.",Viasat Inc,WI,550139704001170,60,1,35,3,1
5670,2670,"HNS License Sub, LLC",HughesNet,IA,190410802003011,60,1,25,3,1
5671,2671,"VSAT Systems, LLC",Skycasters,OR,410419517001239,60,1,2,1.3,1
5672,2672,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,IA,191250307001087,70,1,2,0.064,0
5673,2673,"Skybeam, Inc.",Rise Broadband,TX,483396922001006,70,1,5,1,1
5674,2674,HAUG COMMUNICATIONS INC,Haug Communications Inc,KS,200134808002224,70,1,12,3,1
5675,2675,"HNS License Sub, LLC",HughesNet,IA,191130102001077,60,1,25,3,1
5676,2676,"VSAT Systems, LLC",Skycasters,WA,530579510002064,60,1,2,1.3,1
5677,2677,"VSAT Systems, LLC",Skycasters,GA,131499701001049,60,1,2,1.3,1
5678,2678,"ViaSat, Inc.",Viasat Inc,NJ,340030400024005,60,1,35,3,1
5679,2679,GCI Communication Corp.,GCI Communication Corp.,NJ,340258006015025,60,0,0,0,1
5680,2680,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,NJ,340057043021107,43,1,987,35,1
5681,2681,GCI Communication Corp.,GCI Communication Corp.,VA,510890104003025,60,0,0,0,1
5682,2682,"ViaSat, Inc.",Viasat Inc,AL,010570203004045,60,1,35,3,1
5683,2683,GCI Communication Corp.,GCI Communication Corp.,OK,400510006003014,60,0,0,0,1
5684,2684,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IN,181050005012013,43,1,987,35,1
5685,2685,Mediacom Minnesota LLC,Mediacom Minnesota LLC,MN,271019003003073,42,1,100,10,1
5686,2686,"Charter Communications, Inc.",Charter Communications Inc,IL,171219527005042,43,1,940,35,1
5687,2687,"VSAT Systems, LLC",Skycasters,AL,010950308012040,60,1,2,1.3,1
5688,2688,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,PA,420810106001173,43,1,987,35,1
5689,2689,GCI Communication Corp.,GCI Communication Corp.,NH,330110001011032,60,0,0,0,1
5690,2690,"VSAT Systems, LLC",Skycasters,SC,450599202012023,60,1,2,1.3,1
5691,2691,"HNS License Sub, LLC",HughesNet,KY,210099506001045,60,1,25,3,1
5692,2692,"ViaSat, Inc.",Viasat Inc,MO,290030104002061,60,1,35,3,1
5693,2693,"VSAT Systems, LLC",Skycasters,IA,191573701003077,60,1,2,1.3,1
5694,2694,"VSAT Systems, LLC",Skycasters,CA,060730186103002,60,1,2,1.3,1
5695,2695,Cox Communications,Cox Communications,LA,220990204003050,43,1,1000,35,1
5696,2696,"HNS License Sub, LLC",HughesNet,MA,250056509003004,60,1,25,3,1
5697,2697,"HNS License Sub, LLC",HughesNet,CA,060590761011038,60,1,25,3,1
5698,2698,GCI Communication Corp.,GCI Communication Corp.,NC,371090702011034,60,0,0,0,1
5699,2699,"Windstream Pennsylvania, LLC",Windstream Pennsylvania LLC.,PA,420490101011057,11,1,3,0.38,0
5700,2700,"Windstream Arkansas, LLC",Windstream Arkansas LLC,AR,050534704005033,10,1,3,0.76,0
5701,2701,"ViaSat, Inc.",Viasat Inc,ME,230239707001058,60,1,35,3,1
5702,2702,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,MO,290970116004073,11,1,18,0.768,0
5703,2703,AT&T California,AT&T California,CA,061110010013018,10,1,3,0.384,0
5704,2704,1983,Ocala Telecom,FL,120830019001246,50,1,100,100,1
5705,2705,"Charter Communications, Inc.",Charter Communications Inc,FL,120810019071024,43,1,940,35,1
5706,2706,"HNS License Sub, LLC",HughesNet,ID,160099501001103,60,1,25,3,1
5707,2707,"HNS License Sub, LLC",HughesNet,NE,310550074632001,60,1,25,3,1
5708,2708,"HNS License Sub, LLC",HughesNet,OH,391535083011077,60,1,25,3,1
5709,2709,Verizon Delaware LLC,Verizon Delaware LLC,DE,100030029001001,50,1,940,880,1
5710,2710,"VSAT Systems, LLC",Skycasters,MO,290693603002033,60,1,2,1.3,1
5711,2711,"Softcom Internet Communications, Inc.","Softcom Internet Communications, Inc.",CA,060770046003075,70,1,50,3,1
5712,2712,"HNS License Sub, LLC",HughesNet,OK,401139400072150,60,1,25,3,1
5713,2713,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,480291715024012,11,1,3,0.384,0
5714,2714,"Sonic Telecom, LLC",Sonic.net,CA,060971538072014,30,1,12,12,1
5715,2715,"ViaSat, Inc.",Viasat Inc,OK,401155741005049,60,1,100,3,1
5716,2716,"South Central Utah Telephone Association, Inc.",South Central UT Telephone Assn,UT,490211103001829,12,1,50,5,1
5717,2717,AT&T California,AT&T California,CA,060373008001013,10,1,3,0.384,0
5718,2718,"VSAT Systems, LLC",Skycasters,GA,132999506005028,60,1,2,1.3,1
5719,2719,"ViaSat, Inc.",Viasat Inc,GA,131370006024037,60,1,35,3,1
5720,2720,"HNS License Sub, LLC",HughesNet,NJ,340057047002094,60,1,25,3,1
5721,2721,"VSAT Systems, LLC",Skycasters,AZ,040133196003005,60,1,2,1.3,1
5722,2722,GCI Communication Corp.,GCI Communication Corp.,WA,530330325003067,60,0,0,0,1
5723,2723,"ViaSat, Inc.",Viasat Inc,OK,400272015103006,60,1,100,3,1
5724,2724,"Charter Communications, Inc.",Charter Communications Inc,CA,060375326031020,43,1,940,35,1
5725,2725,The Ohio Bell Telephone Company,AT&T Ohio,OH,390351609002011,11,1,25,2,0
5726,2726,GCI Communication Corp.,GCI Communication Corp.,WY,560210020003120,60,0,0,0,1
5727,2727,"ViaSat, Inc.",Viasat Inc,WA,530330112002010,60,1,35,3,1
5728,2728,"ViaSat, Inc.",Viasat Inc,WY,560430002001075,60,1,35,3,1
5729,2729,"HNS License Sub, LLC",HughesNet,NE,311219666001014,60,1,25,3,1
5730,2730,"ViaSat, Inc.",Viasat Inc,MT,300630018001371,60,1,100,3,1
5731,2731,AT&T Mobility Puerto Rico Inc.,Centennial,PR,720653102001009,70,0,0,0,1
5732,2732,"HNS License Sub, LLC",HughesNet,MT,300479406001085,60,1,25,3,1
5733,2733,Verizon New England Inc.,Verizon New England Inc.,MA,250251103012010,50,1,940,880,1
5734,2734,"HNS License Sub, LLC",HughesNet,ND,380799519001395,60,1,25,3,1
5735,2735,"VSAT Systems, LLC",Skycasters,MT,300590001002681,60,1,2,1.3,1
5736,2736,Mediacom Minnesota LLC,Mediacom Minnesota LLC,MN,271370128002025,43,1,1000,50,1
5737,2737,GCI Communication Corp.,GCI Communication Corp.,NY,360070119022022,60,0,0,0,1
5738,2738,"VSAT Systems, LLC",Skycasters,IN,181259539002012,60,1,2,1.3,1
5739,2739,Frontier Communications Corporation,Frontier Communication Northwest Oregon  GTE,OR,410510101001035,50,1,115,115,1
5740,2740,"HNS License Sub, LLC",HughesNet,CA,060871212004009,60,1,25,3,1
5741,2741,"VSAT Systems, LLC",Skycasters,WI,551110005003084,60,1,2,1.3,1
5742,2742,"TEXAS BROADBAND, INC.","Texas Broadband, Inc.",TX,483959603001167,70,1,5,5,1
5743,2743,GCI Communication Corp.,GCI Communication Corp.,TX,481130080003002,60,0,0,0,1
5744,2744,"VSAT Systems, LLC",Skycasters,MO,291494802003082,60,1,2,1.3,1
5745,2745,"HNS License Sub, LLC",HughesNet,NM,350050014001667,60,1,25,3,1
5746,2746,"HNS License Sub, LLC",HughesNet,OH,391559338005005,60,1,25,3,1
5747,2747,GCI Communication Corp.,GCI Communication Corp.,MN,270530266132009,60,0,0,0,1
5748,2748,"Charter Communications, Inc.",Charter Communications Inc,FL,121170222015007,43,1,940,35,1
5749,2749,"Blue Ridge Cable Technologies, Inc.",Blue Ridge Communications,PA,421039509001049,43,1,1000,40,1
5750,2750,"Charter Communications, Inc.",Charter Communications Inc,OH,390490093901035,43,1,940,35,1
5751,2751,GCI Communication Corp.,GCI Communication Corp.,NE,311199610001013,60,0,0,0,1
5752,2752,Cablevision of Marion County LLC,Cablevision of Marion County LLC,FL,120830008013071,43,1,90,5,1
5753,2753,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,PA,420034962003049,50,1,940,880,1
5754,2754,GCI Communication Corp.,GCI Communication Corp.,WY,560079681002950,60,0,0,0,1
5755,2755,"Double Dog Communications, Inc",Double Dog Communications,MD,240253051001069,70,1,25,5,1
5756,2756,"HNS License Sub, LLC",HughesNet,PA,420110120022009,60,1,25,3,1
5757,2757,Michigan Bell Telephone Company,AT&T Michigan,MI,260992221012033,10,1,3,0.384,0
5758,2758,Mediacom Southeast LLC,Mediacom Southeast LLC,KY,212219703001003,43,1,1000,50,1
5759,2759,GCI Communication Corp.,GCI Communication Corp.,CA,060855068032006,60,0,0,0,1
5760,2760,"CenturyLink, Inc.",CenturyLink,ND,380170103061047,10,1,1.5,0.5,1
5761,2761,Frontier Communications Corporation,Commonwealth of Pennsylvania,PA,420159512005009,11,1,18,1,1
5762,2762,"Cibola, LLC",Cibola LLC dba Cibola Wireless,NM,350280004003027,70,1,10,2,1
5763,2763,"ViaSat, Inc.",Viasat Inc,IA,190450010002075,60,1,35,3,1
5764,2764,Crown Castle Fiber LLC,Crown Castle Fiber,CA,060590741063007,50,0,0,0,1
5765,2765,"BellSouth Telecommunications, Inc.",AT&T Georgia,GA,130670311083024,10,1,6,0.512,0
5766,2766,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,482014101001073,10,1,6,0.512,0
5767,2767,GCI Communication Corp.,GCI Communication Corp.,NE,310739676002111,60,0,0,0,1
5768,2768,DFT Local Service Corporation,DFT Communications/Netsync Internet Services,NY,360099606001012,70,1,24,2,0
5769,2769,LTD Broadband LLC,LTD Broadband,MN,271090019002176,70,1,250,250,1
5770,2770,"ViaSat, Inc.",Viasat Inc,WI,550870129011030,60,1,35,3,1
5771,2771,"HNS License Sub, LLC",HughesNet,DE,100050518012091,60,1,25,3,1
5772,2772,"VSAT Systems, LLC",Skycasters,IL,171430038001009,60,1,2,1.3,1
5773,2773,"ViaSat, Inc.",Viasat Inc,FL,120850011022099,60,1,35,3,1
5774,2774,"HNS License Sub, LLC",HughesNet,VA,511730307011047,60,1,25,3,1
5775,2775,"BellSouth Telecommunications, Inc.",AT&T Tennessee,TN,470890703002042,10,1,6,0.512,0
5776,2776,"Pioneer Telephone Cooperative, Inc.","Pioneer Telephone Cooperative, Inc.",OK,401370011005023,50,1,100,3,1
5777,2777,"HNS License Sub, LLC",HughesNet,IA,191210603003007,60,1,25,3,1
5778,2778,"VSAT Systems, LLC",Skycasters,TX,484391104013024,60,1,2,1.3,1
5779,2779,TDS TELECOMMUNICATIONS CORPORATION,TDS TELECOM,IN,181339564002063,10,1,5,0.512,0
5780,2780,"ViaSat, Inc.",Viasat Inc,FL,121239504001044,60,1,100,3,1
5781,2781,"HNS License Sub, LLC",HughesNet,IA,191810203003018,60,1,25,3,1
5782,2782,Metro Wireless Intl,Metro Wireless International Inc.,MI,261251520002002,70,0,0,0,1
5783,2783,"VSAT Systems, LLC",Skycasters,IL,170290011003020,60,1,2,1.3,1
5784,2784,LTD Broadband LLC,LTD Broadband,MN,271390808001044,70,1,250,250,1
5785,2785,"Wisper ISP, INC",Wisper ISP,OK,401155745002011,70,1,50,5,1
5786,2786,"ViaSat, Inc.",Viasat Inc,AL,010030116023040,60,1,35,3,1
5787,2787,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,VA,515900001003004,43,1,987,35,1
5788,2788,"VSAT Systems, LLC",Skycasters,MN,270090211011008,60,1,2,1.3,1
5789,2789,GCI Communication Corp.,GCI Communication Corp.,CA,060411011001015,60,0,0,0,1
5790,2790,"ViaSat, Inc.",Viasat Inc,MD,240054025032005,60,1,100,3,1
5791,2791,"VSAT Systems, LLC",Skycasters,MD,240059800001059,60,1,2,1.3,1
5792,2792,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,NJ,340010117011033,43,1,987,35,1
5793,2793,W A T C H TV,Watch Communications,IN,180350024024018,70,1,15,3,1
5794,2794,Rural Telephone Service Co dba Nex-Tech,Nex-Tech,KS,200659521001054,50,1,1000,1000,1
5795,2795,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,NE,310219632001023,70,1,2,0.064,0
5796,2796,GCI Communication Corp.,GCI Communication Corp.,TX,480850316213043,60,0,0,0,1
5797,2797,"Charter Communications, Inc.",Charter Communications Inc,AL,011010004002006,43,1,940,35,1
5798,2798,GCI Communication Corp.,GCI Communication Corp.,SC,450179504003016,60,0,0,0,1
5799,2799,Suddenlink Communications,Suddenlink Communications,TX,484530018612022,43,1,400,40,1
5800,2800,"Level  3 Communications, LLC",CenturyLink,MO,290770027002014,30,0,0,0,1
5801,2801,Indiana Bell Telephone Company,AT&T Indiana,IN,180973308051005,10,1,6,0.512,0
5802,2802,"VSAT Systems, LLC",Skycasters,WV,540839661001031,60,1,2,1.3,1
5803,2803,"VSAT Systems, LLC",Skycasters,CA,060730180002004,60,1,2,1.3,1
5804,2804,GCI Communication Corp.,GCI Communication Corp.,ID,160599701001028,60,0,0,0,1
5805,2805,"HNS License Sub, LLC",HughesNet,MS,280490105001011,60,1,25,3,1
5806,2806,Agile Network Builders,Agile Networks,OH,390170140002024,70,0,0,0,1
5807,2807,GCI Communication Corp.,GCI Communication Corp.,TX,483119501001389,60,0,0,0,1
5808,2808,Radio Link Internet,Radio Link Internet,MN,271617901001195,70,1,300,300,1
5809,2809,Crown Castle Fiber LLC,Crown Castle Fiber,NY,360550135032031,50,0,0,0,1
5810,2810,"ViaSat, Inc.",Viasat Inc,MT,300130106001030,60,1,35,3,1
5811,2811,Illinois Bell Telephone Company,AT&T Illinois,IL,170311103002008,12,1,50,10,0
5812,2812,"ViaSat, Inc.",Viasat Inc,MA,250010148002088,60,1,35,3,1
5813,2813,"On-Ramp Indiana, Inc.",On-Ramp Indiana Inc.,IN,180973616002038,70,1,50,10,1
5814,2814,AT&T California,AT&T California,CA,060750607001017,11,1,18,0.768,0
5815,2815,"HNS License Sub, LLC",HughesNet,MA,250056403003010,60,1,25,3,1
5816,2816,"Charter Communications, Inc.",Charter Communications Inc,ID,160550020002046,50,0,0,0,1
5817,2817,Frontier Communications Corporation,Frontier Communication of the Southwest Arizona Contel,AZ,040129402001094,11,1,18,1,1
5818,2818,GCI Communication Corp.,GCI Communication Corp.,WY,560019639002464,60,0,0,0,1
5819,2819,"ViaSat, Inc.",Viasat Inc,AL,010730141042063,60,1,100,3,1
5820,2820,"ViaSat, Inc.",Viasat Inc,NE,310499554001281,60,1,35,3,1
5821,2821,"XL Broadband, Inc.",XLBroadband,IL,171978832063012,70,1,100,100,1
5822,2822,"VSAT Systems, LLC",Skycasters,IA,191315601002005,60,1,2,1.3,1
5823,2823,"Pioneer Telephone Cooperative, Inc.","Pioneer Telephone Cooperative, Inc.",OK,400739581001152,50,1,25,3,1
5824,2824,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,NC,371259512003001,70,1,2,0.064,0
5825,2825,"HNS License Sub, LLC",HughesNet,KY,211079709004019,60,1,25,3,1
5826,2826,"ViaSat, Inc.",Viasat Inc,MI,261390201004025,60,1,35,3,1
5827,2827,"ViaSat, Inc.",Viasat Inc,IL,171179570003025,60,1,35,3,1
5828,2828,"VSAT Systems, LLC",Skycasters,OK,400013766002106,60,1,2,1.3,1
5829,2829,"ViaSat, Inc.",Viasat Inc,NC,370939704022099,60,1,100,3,1
5830,2830,"Windstream D&E, Inc.",Windstream D&E Inc.,PA,420710121021018,10,0,0,0,1
5831,2831,"VSAT Systems, LLC",Skycasters,FL,120310160003018,60,1,2,1.3,1
5832,2832,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,MD,240317012121012,43,1,987,35,1
5833,2833,"HNS License Sub, LLC",HughesNet,KY,211979701006035,60,1,25,3,1
5834,2834,"ViaSat, Inc.",Viasat Inc,TX,484971506022132,60,1,100,3,1
5835,2835,"VSAT Systems, LLC",Skycasters,TN,471019701001027,60,1,2,1.3,1
5836,2836,FBN Indiana Inc.,NITCO,IN,180890432013001,70,1,10,1,1
5837,2837,"HNS License Sub, LLC",HughesNet,MN,270530262082000,60,1,25,3,1
5838,2838,Frontier Communications Corporation,CTC Illinois,IL,170830104022038,10,1,1,0.128,1
5839,2839,"ViaSat, Inc.",Viasat Inc,MO,290718001002045,60,1,100,3,1
5840,2840,"CenturyLink, Inc.",CenturyLink,OH,390030127002040,11,1,6,0.512,1
5841,2841,GCI Communication Corp.,GCI Communication Corp.,SC,450030210014056,60,0,0,0,1
5842,2842,"VSAT Systems, LLC",Skycasters,MD,240479800001019,60,1,2,1.3,1
5843,2843,"VSAT Systems, LLC",Skycasters,VA,511076108003133,60,1,2,1.3,1
5844,2844,Algona Municipal Utilities,Algona Municipal Utilities,IA,191099505003036,41,1,50,5,0
5845,2845,"HNS License Sub, LLC",HughesNet,GA,131171305092022,60,1,25,3,1
5846,2846,"Velocity Communications, Inc.","Velocity Communications, Inc.",CA,061030003001198,70,1,20,2,1
5847,2847,"Harbor Communications, LLC",Harbor Communications,LA,220710006163028,30,1,20,20,1
5848,2848,Monmouth Telephone & Telegraph,Monmouth Telephone & Telegraph,NJ,340076009003010,50,0,0,0,1
5849,2849,Frontier Communications Corporation,Frontier Communications Corporation,CA,060659404002068,10,1,6,1,1
5850,2850,"VSAT Systems, LLC",Skycasters,TN,471530601012045,60,1,2,1.3,1
5851,2851,"ViaSat, Inc.",Viasat Inc,OK,400510007003233,60,1,35,3,1
5852,2852,"Double Dog Communications, Inc",Double Dog Communications,PA,421330240011050,70,1,25,5,1
5853,2853,Michigan Bell Telephone Company,AT&T Michigan,MI,260810039001005,11,1,6,0.512,0
5854,2854,GCI Communication Corp.,GCI Communication Corp.,CA,060379108132147,60,0,0,0,1
5855,2855,"HNS License Sub, LLC",HughesNet,NC,371239603001028,60,1,25,3,1
5856,2856,"VSAT Systems, LLC",Skycasters,MS,280590406002011,60,1,2,1.3,1
5857,2857,TDS TELECOMMUNICATIONS CORPORATION,TDS TELECOM,WI,551199606001052,11,1,15,2,0
5858,2858,"VSAT Systems, LLC",Skycasters,GA,131210105123000,60,1,2,1.3,1
5859,2859,"ViaSat, Inc.",Viasat Inc,NY,361231504002033,60,1,35,3,1
5860,2860,"Charter Communications, Inc.",Charter Communications Inc,NY,360570708002017,43,1,940,35,1
5861,2861,"HNS License Sub, LLC",HughesNet,UT,490351145001025,60,1,25,3,1
5862,2862,"HNS License Sub, LLC",HughesNet,CO,080619601001433,60,1,25,3,1
5863,2863,"CenturyLink, Inc.",CenturyLink,OR,410333604002040,12,1,15,0.64,1
5864,2864,Hancock Telephone Company,The Hancock Telephone Company,NY,360259714003008,50,1,100,30,1
5865,2865,"Charter Communications, Inc.",Charter Communications Inc,CA,060290060031009,43,1,940,35,1
5866,2866,"VSAT Systems, LLC",Skycasters,FL,120860113001033,60,1,2,1.3,1
5867,2867,"Charter Communications, Inc.",Charter Communications Inc,WI,551332033063019,43,1,940,35,1
5868,2868,"BellSouth Telecommunications, Inc.",AT&T Tennessee,TN,470719202001096,70,1,10,1,0
5869,2869,GCI Communication Corp.,GCI Communication Corp.,NC,370999507001047,60,0,0,0,1
